fecha,MIN(dp.precio),AVG(dp.precio),MAX(dp.precio),AVG(wd.vel_km_h),MAX(wd.racha_max_km_h)
2015-03-29,10.55,30.967825972515605,51,9,42.84
2015-03-30,24.23,41.70541659990946,57.27,9.990000009536743,47.16
2015-03-31,28.48,43.494999726613365,55.18,10.620000123977661,51.12
2015-04-01,14.9,29.873333136240642,40.48,7.740000009536743,32.04
2015-04-02,26.71,37.71916596094767,55.69,16.46999979019165,74.16
2015-04-03,27.25,33.13333257039388,37.1,14.309999942779541,61.92
2015-04-04,14.59,24.41909087787975,35.93,12.672000122070312,60.12
2015-04-05,12,23.620416680971783,50.02,10.583999824523925,100.08
2015-04-06,28.34,37.58208306630453,50.48,9.269999980926514,39.96
2015-04-07,28.01,44.50958283742269,57.69,12.600000063578287,38.16
2015-04-08,26.76,41.46624970436096,58.99,8.855999946594238,38.88
2015-04-09,36.98,51.31999969482422,61.89,11.520000076293945,46.08
2015-04-10,41.95,56.09916607538859,64.1,9.000000059604645,90
2015-04-11,42.15,49.82874949773153,59.23,5.040000021457672,38.88
2015-04-12,12.4,33.256666700045265,55.1,5.040000021457672,27
2015-04-13,30.45,47.15249991416931,60.69,11.520000076293945,43.92
2015-04-14,27.08,43.013749837875366,55.69,13.752000045776366,73.08
2015-04-15,30.45,48.95458308855692,64.4,8.136000061035157,52.92
2015-04-16,43.76,50.90625031789144,58.9,8.063999938964844,51.12
2015-04-17,42.17,56.29999955495199,67.01,9.07199993133545,51.84
2015-04-18,31.99,48.116249799728394,57.58,5.7600000381469725,52.92
2015-04-19,31,40.74166735013326,67.07,9.792000007629394,57.96
2015-04-20,44.2,55.290833155314125,64.71,8.136000061035157,39.96
2015-04-21,38.4,48.4170831044515,60.1,9.936000061035156,51.84
2015-04-22,32.01,49.485833168029785,64.6,9.990000009536743,55.08
2015-04-23,52.25,61.62499952316284,69.49,8.207999992370606,37.08
2015-04-24,49.08,56.22041654586792,63.1,8.639999961853027,54
2015-04-25,33.01,44.264999548594155,60.01,7.847999954223633,55.08
2015-04-26,19.95,31.597916682561237,56.6,8.207999992370606,60.84
2015-04-27,27.1,43.02374998728434,58.1,14.760000228881836,55.08
2015-04-28,38.4,55.515416622161865,67.1,7.631999969482422,32.04
2015-04-29,53.02,59.27458254496256,66.2,9.360000038146973,38.16
2015-04-30,45.25,53.76624949773153,59.99,10.152000045776367,50.04
2015-05-01,30,38.81083337465922,62,4.680000066757202,23.04
2015-05-02,27.5,40.394166787465416,54.15,18.432000160217285,86.04
2015-05-03,26.87,38.40999992688497,65.01,13.230000019073486,51.12
2015-05-04,44.29,48.9966672261556,52.2,7.992000007629395,38.16
2015-05-05,14.95,46.30318186499856,62,8.549999952316284,61.92
2015-05-06,47,59.77999973297119,67.01,11.447999954223633,47.88
2015-05-07,41.8,49.459999561309814,59.03,9.792000007629394,42.84
2015-05-08,22.05,38.352500120798744,60.95,9.360000038146973,48.96
2015-05-09,46.89,52.79999987284342,57.98,11.592000007629395,42.84
2015-05-10,35.1,42.09750032424927,56.55,14.039999961853027,75.96
2015-05-11,43.98,52.3858331044515,59.23,7.4700000286102295,42.12
2015-05-12,45.1,52.63666661580404,60.99,3.060000032186508,77.04
2015-05-13,42.02,48.98041661580404,56.2,9.600000063578287,63
2015-05-14,31.86,44.67958307266235,56.63,11.28000005086263,56.88
2015-05-15,29.3,43.28291646639506,56.77,12.77999997138977,78.12
2015-05-16,29.9,34.013333241144814,43,15.75,60.12
2015-05-17,15.3,29.363750100135803,49.1,12.690000057220459,42.12
2015-05-18,41.97,51.82291650772095,56.5,13.230000019073486,50.04
2015-05-19,34.4,42.19000005722046,50.6,9.269999980926514,50.04
2015-05-20,38.5,45.93083302179972,56.11,10.320000012715658,41.04
2015-05-21,34.25,43.67583306630453,53.02,12.509999990463257,51.12
2015-05-22,35.7,44.20791641871134,50.2,11.952000045776368,52.92
2015-05-23,27.9,34.38083306948344,43.6,13.24799976348877,55.08
2015-05-24,24.8,31.641249974568684,47.85,11.01599998474121,57.96
2015-05-25,36.58,48.23416646321615,56,11.807999992370606,47.16
2015-05-26,39.74,47.58291610081991,52.42,13.176000022888184,48.96
2015-05-27,35,48.551666577657066,55.51,14.31000018119812,51.84
2015-05-28,44.72,52.67208321889242,57,12.240000009536743,46.08
2015-05-29,45.08,54.61791658401489,61.19,9.72000002861023,45
2015-05-30,44.12,50.83999967575073,55.95,7.019999980926514,54
2015-05-31,42.5,47.763749758402504,59.91,7.019999980926514,52.92
2015-06-01,43.58,55.77958329518636,61.95,5.7600000381469725,29.16
2015-06-02,48,56.214583237965904,61.19,11.789999961853027,55.08
2015-06-03,45.65,55.38333304723104,60.5,7.740000009536743,39.96
2015-06-04,49.79,53.33000055948893,56.7,9.28799991607666,42.84
2015-06-05,44.89,56.220909118652344,61.59,9.359999895095825,36
2015-06-06,42.25,48.43791659673055,59.49,12.67199993133545,45
2015-06-07,39,46.15999984741211,61.1,8.568000030517577,48.96
2015-06-08,43.01,55.87416617075602,62.48,6.7680000305175785,42.12
2015-06-09,44.82,57.192916552225746,63.1,6.9840000629425045,42.84
2015-06-10,48.13,57.09999958674113,62.48,13.950000047683716,72
2015-06-11,52.44,60.77291679382324,65.69,6.030000030994415,47.88
2015-06-12,49.41,58.21208333969116,62.69,4.049999982118607,33.84
2015-06-13,47.59,56.37458292643229,62.23,7.128000068664551,56.88
2015-06-14,43.44,50.86791594823202,64,7.992000007629395,42.12
2015-06-15,42.87,55.80291620890299,63.95,9.215999984741211,54
2015-06-16,43.62,53.51749928792318,59.75,12.023999977111817,47.16
2015-06-17,38.55,48.549166679382324,56.61,13.17599983215332,48.96
2015-06-18,28.56,45.68666617075602,56.05,10.368000030517578,46.08
2015-06-19,33.55,48.47541602452596,57.87,12.67199993133545,47.88
2015-06-20,33.52,46.12500015894572,56.13,10.655999946594239,45
2015-06-21,40,47.35374927520752,60.21,12.023999977111817,42.84
2015-06-22,52.1,60.76833407084147,66.99,7.992000007629395,73.08
2015-06-23,53,58.535000006357826,65.02,8.568000030517577,60.12
2015-06-24,49.96,59.46083354949951,64.69,9,43.92
2015-06-25,53.6,60.93791723251343,65.19,7.920000076293945,38.16
2015-06-26,56.1,62.50708262125651,67.57,7.847999954223633,39.96
2015-06-27,45.69,56.0404167175293,65,9,47.88
2015-06-28,45.45,49.56291627883911,61.1,11.160000038146972,42.84
2015-06-29,46.02,58.978749910990395,67.08,9.450000047683716,45
2015-06-30,49,59.01541678110758,66.5,9.576000022888184,47.88
2015-07-01,47.03,59.46583286921183,67.1,4.6800000190734865,29.88
2015-07-02,51.31,63.982083797454834,70.69,10.170000076293945,50.04
2015-07-03,51.7,60.17749993006388,66.1,5.5440000772476195,34.92
2015-07-04,49,56.607083797454834,65.69,12.168000030517579,43.92
2015-07-05,46.85,52.93333307902018,61.11,9,47.16
2015-07-06,46.02,60.49272710626776,69.1,8.423999977111816,42.12
2015-07-07,50.84,61.05958334604899,69.01,11.088000106811524,65.88
2015-07-08,48.5,59.258333365122475,68.15,10.439999961853028,57.96
2015-07-09,45.79,59.73208316167196,69.5,8.549999952316284,41.04
2015-07-10,55.68,62.94791682561239,67.03,6.984000015258789,33.84
2015-07-11,45.6,55.92958323160807,65.28,4.230000019073486,34.92
2015-07-12,44.59,52.42791700363159,64.8,5.940000057220459,48.96
2015-07-13,47.85,62.51374912261963,70.6,13.536000061035157,56.16
2015-07-14,48.5,60.419999758402504,69.69,13.607999992370605,47.88
2015-07-15,47.98,61.59083366394043,69.69,12.6,45
2015-07-16,50.73,64.25166654586792,70.1,9.863999938964843,59.04
2015-07-17,50.6,63.487917264302574,70,7.776000022888184,83.16
2015-07-18,49.99,61.92833344141642,71,10.439999961853028,75.96
2015-07-19,45.94,56.22625017166138,72.48,8.71200008392334,38.16
2015-07-20,47.98,63.87124967575073,72.15,9.936000061035156,38.16
2015-07-21,52.6,65.249583085378,71.65,10.368000030517578,83.16
2015-07-22,51.33,64.02749999364217,71,11.447999954223633,45
2015-07-23,49.99,64.50458399454753,70.81,9.792000007629394,52.92
2015-07-24,48.5,59.7079168955485,70,8.784000015258789,48.96
2015-07-25,39.91,51.577082792917885,67.1,13.823999977111816,42.84
2015-07-26,42.75,49.390416622161865,68.16,10.079999923706055,55.08
2015-07-27,42.75,60.65333318710327,71.2,10.224000167846679,50.04
2015-07-28,49,62.73499949773153,71.67,12.023999786376953,50.04
2015-07-29,48.1,60.47291660308838,70.68,11.160000038146972,51.84
2015-07-30,42.8,56.333333015441895,64.27,14.615999794006347,56.88
2015-07-31,46.37,55.64166673024496,63.93,12.815999984741211,54
2015-08-01,44.68,53.470000425974526,66,5.832000017166138,38.16
2015-08-02,40.16,45.78499984741211,66.78,10.871999931335449,56.16
2015-08-03,46.85,61.34249973297119,70,7.992000007629395,57.96
2015-08-04,48.09,61.709166844685875,69.69,11.592000007629395,64.08
2015-08-05,51,57.563332875569664,63.48,14.039999723434448,54
2015-08-06,50.65,62.564545371315695,69.69,10.8,63
2015-08-07,49.5,62.82625023523966,71.69,13.031999969482422,51.84
2015-08-08,43.49,54.930416425069176,65.75,12.168000030517579,54
2015-08-09,35.14,46.461666425069176,66.9,8.190000057220459,41.04
2015-08-10,47.57,60.27875026067098,68.3,8.423999977111816,34.92
2015-08-11,49,62.10625012715658,68.58,6.56999996304512,39.96
2015-08-12,49.64,59.49791669845581,67.7,4.5,19.08
2015-08-13,46.48,52.27416658401489,62.48,13.176000022888184,56.88
2015-08-14,40.89,55.22166665395101,67.48,11.879999923706055,51.84
2015-08-15,44,49.142499923706055,64.18,7.560000038146972,37.08
2015-08-16,47,52.05166641871134,70,8.423999977111816,33.12
2015-08-17,47.94,60.00791613260905,69.2,10.007999992370605,51.84
2015-08-18,45.19,55.93249988555908,64.1,10.8,46.08
2015-08-19,43.15,57.34291728337606,66.1,12.479999860127768,42.84
2015-08-20,45.54,57.73458321889242,64.75,8.730000019073486,43.92
2015-08-21,49.5,61.87000036239624,68.58,9,42.12
2015-08-22,41.52,53.87291653951009,64.1,9.360000038146973,55.08
2015-08-23,10.28,32.675416668256126,46,16.199999809265137,69.12
2015-08-24,28.29,53.005833864212036,69.8,12.509999990463257,55.08
2015-08-25,48.36,60.4112499554952,66.57,9.792000007629394,51.12
2015-08-26,41.42,54.94916661580404,68.1,10.58400001525879,60.12
2015-08-27,44.6,51.27958313624064,64.35,13.607999992370605,55.08
2015-08-28,49.85,60.31416622797648,67.1,9.431999969482423,43.92
2015-08-29,48.96,52.400415897369385,64.77,9.719999885559082,45
2015-08-30,39.72,46.821666876475014,67.6,10.259999990463257,83.88
2015-08-31,47.89,63.52000045776367,70.73,9,74.16
2015-09-01,45.78,57.967916329701744,67.67,6.300000011920929,29.16
2015-09-02,47.2,58.19333267211914,65.49,12.815999794006348,75.96
2015-09-03,43.78,54.741666316986084,62.5,5.831999969482422,30.96
2015-09-04,43,54.78541660308838,63.5,7.560000002384186,41.04
2015-09-05,44.8,48.03666559855143,51.05,7.289999961853027,37.08
2015-09-06,41.68,50.96545427495783,64,12.67199993133545,56.16
2015-09-07,45.58,59.040416399637856,67.48,12.455999946594238,56.16
2015-09-08,53.77,61.27666680018107,67.6,9.504000091552735,43.92
2015-09-09,54.15,60.9662496248881,67,7.740000009536743,39.96
2015-09-10,52.98,59.65208307902018,65.6,6.984000015258789,38.88
2015-09-11,48.06,55.69958337148031,60.2,4.4399999777476,34.92
2015-09-12,45,51.62708298365275,60.01,7.200000047683716,30.96
2015-09-13,12,35.91791637738546,59.31,11.01599998474121,64.08
2015-09-14,25.76,49.657916148503624,66.6,8.71200008392334,52.92
2015-09-15,32.4,46.94791634877523,55,13.464000129699707,81
2015-09-16,12.4,34.662083188692726,58,10.223999977111816,79.92
2015-09-17,30,48.241666396458946,63.6,9.539999961853027,55.08
2015-09-18,45.77,53.84499979019165,59.1,8.71200008392334,38.88
2015-09-19,42.5,47.300832748413086,56.6,7.560000038146972,38.88
2015-09-20,40.13,46.21874968210856,62.1,7.560000038146972,36
2015-09-21,47.98,54.52166636784872,61.1,9.647999954223632,37.08
2015-09-22,43.46,48.81375026702881,58,12.6,60.84
2015-09-23,39.64,49.83249966303507,58,11.303999900817871,63
2015-09-24,45.27,52.49041636784872,58.57,6.336000061035156,32.04
2015-09-25,48.23,52.369582653045654,55.99,8.423999977111816,43.92
2015-09-26,48,50.82083304723104,54.07,7.920000076293945,32.04
2015-09-27,40.37,46.08708333969116,52.1,8.423999977111816,51.12
2015-09-28,39.59,51.44166660308838,60.01,7.415999984741211,42.12
2015-09-29,45.91,54.249999364217125,60.01,6.695999956130981,33.84
2015-09-30,45.29,56.01416699091593,68.48,4.607999992370606,42.12
2015-10-01,49.1,57.37958335876465,64.66,5.1120000839233395,29.16
2015-10-02,48,57.590416272481285,64.85,7.344000053405762,43.92
2015-10-03,42.62,50.39624961217245,60.6,6.192000055313111,32.04
2015-10-04,25.44,37.64000002543131,54.07,6.984000015258789,42.84
2015-10-05,26,41.30250000953674,55.93,10.170000076293945,43.92
2015-10-06,26.41,29.559999465942383,33.17,12.815999984741211,54
2015-10-07,47.74,59.16181772405451,65,10.58400001525879,45
2015-10-08,46.29,56.59791644414266,65,8.207999992370606,42.84
2015-10-09,46.58,56.01624981562296,63.5,9,33.84
2015-10-10,43,48.56791671117147,58.95,6.210000038146973,30.96
2015-10-11,39.5,47.021250089009605,61.74,4.680000066757202,25.92
2015-10-12,37.58,47.92625061670939,58.75,5.310000002384186,27
2015-10-13,36.5,50.07083304723104,60.73,9.360000193119049,47.88
2015-10-14,36,49.74333270390829,59.17,7.920000076293945,47.88
2015-10-15,39.53,54.27791674931844,65.48,6.480000019073486,29.88
2015-10-16,50,57.99875005086263,65.01,7.200000047683716,36
2015-10-17,38,45.52250003814697,56.6,9.809999942779541,70.92
2015-10-18,40,49.46208302179972,60.17,6.0299999713897705,43.92
2015-10-19,40.69,54.838332970937095,63.51,7.470000088214874,47.88
2015-10-20,37.64,47.24374961853027,55.98,10.53000020980835,69.12
2015-10-21,36,48.87916660308838,59.5,7.559999942779541,39.96
2015-10-22,38,51.41916608810425,65.13,7.740000009536743,38.88
2015-10-23,45,56.762499491373696,65.01,6.750000029802322,42.84
2015-10-24,39.58,50.96458292007446,58.6,2.790000021457672,30.96
2015-10-25,33,44.52083317438761,56.8,3.2400000393390656,29.16
2015-10-26,31.73,49.0970827738444,60.01,3.5100001096725464,41.04
2015-10-27,29.03,47.19374958674113,57.01,8.730000019073486,47.88
2015-10-28,21.19,42.94374990463257,56.6,9.539999961853027,55.08
2015-10-29,33.38,50.15624968210856,60.84,7.019999980926514,33.84
2015-10-30,35,46.766666094462074,56.1,6.480000019073486,37.08
2015-10-31,28.16,45.53749966621399,58.81,9,43.92
2015-11-01,24.14,32.399999936421715,53.21,7.4700000286102295,51.84
2015-11-02,16.6,44.70874961217245,67.74,6.048000001907349,38.88
2015-11-03,29.84,47.81749971707662,67.1,6.7680000305175785,34.92
2015-11-04,30,50.05458275477091,64.1,8.423999977111816,38.88
2015-11-05,31.91,49.41999944051107,62.01,8.009999990463257,42.84
2015-11-06,44.01,47.0049991607666,50,9.576000022888184,52.92
2015-11-07,40.4,50.20999925032906,58.1,13.031999969482422,45
2015-11-08,26.2,40.44666647911072,64.69,8.784000015258789,39.96
2015-11-09,46,58.18500010172526,67.48,9.269999980926514,38.88
2015-11-10,48.54,59.44208272298177,69.49,5.759999990463257,36
2015-11-11,49.23,59.85291576385498,68.95,5.940000057220459,24.12
2015-11-12,52.3,60.15166632334391,69.49,9.809999942779541,37.08
2015-11-13,46.91,55.10749944051107,59.01,7.019999980926514,29.16
2015-11-14,38.5,50.23333295186361,60.48,5.670000076293945,28.08
2015-11-15,40.4,47.99708286921183,60.48,5.040000021457672,24.12
2015-11-16,45.59,56.82624959945679,65,5.940000057220459,29.88
2015-11-17,45.01,56.35708284378052,63.01,6.6600000858306885,28.08
2015-11-18,45.7,58.137499968210854,64.12,5.129999935626984,23.04
2015-11-19,47.06,58.16375048955282,62.97,4.4100000858306885,20.88
2015-11-20,34,49.528749783833824,59,9.450000047683716,52.92
2015-11-21,7.2,28.427916646003723,44.98,13.5,69.84
2015-11-22,22.6,38.30624985694885,60,10.710000038146973,52.92
2015-11-23,35.13,58.52291695276896,85,10.799999952316284,47.16
2015-11-24,43.43,59.62375020980835,73.29,9.269999980926514,42.12
2015-11-25,31.29,50.91583331425985,63.48,11.700000077486038,60.84
2015-11-26,30.29,50.0304164091746,63.9,14.309999942779541,60.84
2015-11-27,34,54.604584058125816,67.73,7.650000095367432,68.04
2015-11-28,27.97,47.04500015576681,63.88,7.200000047683716,41.04
2015-11-29,40.52,49.45083316167196,66.52,6.480000019073486,25.92
2015-11-30,42.63,60.31875038146973,75,7.470000058412552,33.84
2015-12-01,53.96,65.35583384831746,72.58,10.007999992370605,48.96
2015-12-02,48.5,66.40833282470703,78.69,7.128000068664551,42.12
2015-12-03,48.5,61.90583340326945,73.91,7.560000038146972,42.84
2015-12-04,51.34,64.2262503306071,75,12.31200008392334,47.88
2015-12-05,49.6,59.77041673660278,70.02,7.679999987284343,38.16
2015-12-06,43.85,50.338749726613365,63.89,8.92800006866455,60.12
2015-12-07,39.3,41.704999923706055,44.11,13.176000022888184,47.16
2015-12-08,39.3,54.18913053429645,69.02,8.279999923706054,52.92
2015-12-09,41,60.23166688283285,73.54,6.984000015258789,38.16
2015-12-10,48.15,64.02083317438762,73.1,9.539999961853027,56.88
2015-12-11,48.26,62.79666709899902,70.98,4.680000066757202,24.84
2015-12-12,48.15,60.48124980926514,70,5.940000116825104,28.08
2015-12-13,42,47.10166708628336,57.1,5.2200000286102295,55.08
2015-12-14,27.45,52.20416704813639,69.81,6.480000019073486,47.16
2015-12-15,29.11,50.23500029246012,64.16,8.27999997138977,52.92
2015-12-16,37.65,55.66291666030884,65.98,6.960000038146973,33.84
2015-12-17,38.18,55.73124980926514,67.1,4.320000022649765,46.08
2015-12-18,40.01,55.85041602452596,65.1,5.759999990463257,33.84
2015-12-19,38.34,47.60666688283285,60.47,5.760000050067902,54
2015-12-20,13.49,45.82874997456869,69.1,4.319999992847443,37.08
2015-12-21,41.45,56.85708347956339,65.71,6.299999952316284,33.84
2015-12-22,37.65,55.00999975204468,66.03,7.3440001010894775,43.92
2015-12-23,44.49,57.073333422342934,65.1,4.968000054359436,33.84
2015-12-24,33.99,48.424166997273765,60.3,3.870000034570694,47.88
2015-12-25,36.99,45.32500012715658,59.71,4.500000059604645,37.08
2015-12-26,27.02,41.94041713078817,52.6,7.416000008583069,54
2015-12-27,16,28.46999994913737,35.71,7.740000009536743,39.96
2015-12-28,13.94,35.62333357334137,51,3.6000000635782876,33.12
2015-12-29,31.65,47.07208299636841,58.78,6.960000038146973,39.96
2015-12-30,25.58,40.50083303451538,52.69,12.959999799728394,77.04
2015-12-31,25.1,47.5600000222524,63.44,6.0299999713897705,28.08
2016-01-01,17.73,27.332083225250244,48.55,8.190000057220459,60.12
2016-01-02,11.27,30.725000023841858,59.56,3.8160000324249266,39.96
2016-01-03,4.14,18.47708324591319,30.25,10.944000053405762,64.08
2016-01-04,5,30.46333336830139,43,12.023999977111817,51.84
2016-01-05,12.9,31.770833333333332,42.94,12.239999961853027,57.96
2016-01-06,6.5,15.883333325386047,30.42,11.160000085830688,46.08
2016-01-07,8,11.050000190734863,14.1,10.439999961853028,38.88
2016-01-08,15,34.16521735813307,49.21,13.049999952316284,39.96
2016-01-09,21.69,28.132083415985107,36.13,8.207999992370606,51.12
2016-01-10,2.3,11.697083353996277,33,8.423999977111816,38.16
2016-01-11,2.3,25.727083027362823,42.88,4.1760000705719,29.88
2016-01-12,8.5,35.87999999523163,65.13,4.03199999332428,33.12
2016-01-13,24.28,40.576250314712524,54.99,5.940000057220459,77.04
2016-01-14,8,36.925416469573975,54.1,8.009999990463257,72
2016-01-15,22.94,39.25041683514913,49.98,11.25,43.92
2016-01-16,19,35.13124998410543,52.56,10.368000030517578,56.88
2016-01-17,24.36,37.259166955947876,51.81,6.263999986648559,34.92
2016-01-18,23.51,42.390833059946694,58,13.607999801635742,83.16
2016-01-19,31.83,52.016249895095825,66.71,5.976000022888184,38.88
2016-01-20,33.49,53.06541713078817,66,6.7680000305175785,29.16
2016-01-21,36.62,51.10999997456869,61.33,9.504000091552735,36
2016-01-22,34.55,47.24374930063883,54,6.263999986648559,37.08
2016-01-23,39,42.46208302179972,51.97,4.392000007629394,25.92
2016-01-24,32,34.44083340962728,36.59,8.71200008392334,64.08
2016-01-25,20.33,45.91499972343445,62.98,8.819999933242798,60.12
2016-01-26,39.92,49.143332958221436,54.9,6.695999932289124,47.88
2016-01-27,36.4,43.492083390553795,50.1,10.728000259399414,65.88
2016-01-28,37.31,47.26041650772095,52.99,8.352000093460083,59.04
2016-01-29,34.02,45.523333390553795,51.6,4.824000024795533,33.84
2016-01-30,35,38.16749986012777,49.5,11.231999969482422,48.96
2016-01-31,15.01,32.702916304270424,49.45,13.823999977111816,68.04
2016-02-01,30.01,44.139166593551636,57,12.240000009536743,56.16
2016-02-02,33.53,42.55583270390829,47.65,5.760000061988831,52.92
2016-02-03,27,33.480833212534584,37.64,16.560000038146974,81
2016-02-04,15,34.14374979337057,49.34,8.639999961853027,73.08
2016-02-05,29.5,37.71166658401489,44.5,9.990000009536743,43.92
2016-02-06,18.51,27.869166612625122,39,10.079999923706055,42.12
2016-02-07,10.6,12.800000190734863,15,15.04799976348877,59.04
2016-02-08,10,29.93434769174327,40,11.736000061035156,47.16
2016-02-09,7,23.81208344300588,34.06,8.352000045776368,39.96
2016-02-10,13.85,27.53874973456065,41.91,7.631999969482422,38.16
2016-02-11,19.94,32.18458350499471,43.83,5.040000009536743,45
2016-02-12,15.98,24.24333341916402,30.19,4.590000033378601,25.92
2016-02-13,4,9.190833389759064,19.3,17.999999809265137,96.84
2016-02-14,2.3,6.487499972184499,17.5,17.460000038146973,86.04
2016-02-15,4,18.42416646083196,36.37,15.623999977111817,110.16
2016-02-16,8,32.0049999554952,52.21,11.700000047683716,69.12
2016-02-17,26.62,37.919999837875366,47.33,10.007999992370605,64.08
2016-02-18,19.89,36.69625035921732,49.89,9.57599983215332,64.08
2016-02-19,22.19,37.728749910990395,49.31,7.128000068664551,36
2016-02-20,24.39,33.224583307902016,43,7.992000007629395,47.16
2016-02-21,5.95,23.8220832546552,51.72,7.631999969482422,55.08
2016-02-22,28.9,39.13791672388712,52,7.128000068664551,51.12
2016-02-23,17.5,32.89333335558573,47.33,9.863999938964843,47.88
2016-02-24,17.82,30.423333247502644,45.02,8.568000030517577,46.08
2016-02-25,9.05,26.920833388964336,47,14.400000190734863,60.12
2016-02-26,15,25.458333412806194,36.08,8.460000038146973,43.92
2016-02-27,4,5.792083323001862,10.5,13.391999816894531,106.92
2016-02-28,3.35,6.6804166833559675,17.3,19.080000114440917,91.08
2016-02-29,5.1,21.114583174387615,42.78,19.439999961853026,82.08
2016-03-01,18.35,29.46166682243347,41.76,16.019999742507935,73.08
2016-03-02,13.54,23.047499974568684,31,12.816000032424927,61.92
2016-03-03,17.49,25.595833381017048,37.13,7.560000101725261,52.92
2016-03-04,10.5,19.83749993642171,33.97,12.168000030517579,84.96
2016-03-05,4.5,10.682499905427298,24.44,13.230000019073486,38.88
2016-03-06,7.94,13.3562500278155,29.17,8.009999990463257,36
2016-03-07,11.9,25.28875009218852,43,14.4,46.08
2016-03-08,17.2,29.982083717981975,49.89,10.439999961853028,41.04
2016-03-09,24.1,25.80500030517578,27.51,8.207999992370606,47.16
2016-03-10,11.6,20.597391377324644,36.85,9.360000038146973,42.12
2016-03-11,21.75,30.864999691645306,38.86,3.3840000867843627,41.04
2016-03-12,23.26,28.224583466847736,36.97,8.568000030517577,59.04
2016-03-13,18.5,24.054166714350384,35.09,9.431999969482423,37.08
2016-03-14,19.99,36.540833711624146,59.81,6.984000015258789,38.88
2016-03-15,33.3,41.621249993642174,50.09,6.336000108718872,32.04
2016-03-16,27.7,35.360833406448364,43.89,11.879999923706055,47.88
2016-03-17,33,41.450416564941406,48.01,6.984000015258789,38.16
2016-03-18,35,43.76749960581461,50.09,7.992000007629395,42.84
2016-03-19,31.44,37.60999973615011,45.98,5.831999969482422,30.96
2016-03-20,30.19,34.856666564941406,45.98,6.408000040054321,38.16
2016-03-21,28.01,35.99583331743876,41.22,8.784000062942505,48.96
2016-03-22,25.69,34.639166514078774,40.64,9.576000022888184,43.92
2016-03-23,22.42,30.111249844233196,37.16,13.607999992370605,52.92
2016-03-24,21.38,28.30666693051656,35.18,8.423999977111816,34.92
2016-03-25,20,26.611250241597492,33.08,10.223999977111816,48.96
2016-03-26,13.56,20.194583495457966,30,15.62399959564209,74.88
2016-03-27,5.56,13.253043527188508,28.78,13.499999761581421,78.12
2016-03-28,5.27,14.182083288828531,30,13.82400016784668,73.08
2016-03-29,14,30.46875,52.71,10.439999961853028,60.12
2016-03-30,22.53,30.834166924158733,38.4,10.368000030517578,69.12
2016-03-31,18,23.176250060399372,31.99,18.576000213623047,74.16
2016-04-01,20.64,32.59333324432373,48.04,12.690000057220459,59.04
2016-04-02,19,27.2245835463206,34.15,7.488000106811524,42.12
2016-04-03,6,13.936249931653341,25.01,13.176000022888184,90
2016-04-04,18.72,27.963333288828533,36.43,6.5520000696182255,47.88
2016-04-05,12,21.56208336353302,29.69,8.549999952316284,38.16
2016-04-06,18.95,27.800000031789143,39.01,8.009999990463257,34.92
2016-04-07,13.05,22.735416809717815,30.75,12.95999984741211,69.12
2016-04-08,15.69,20.959166646003723,30.3,9.215999984741211,59.04
2016-04-09,15.69,17.710000038146973,19.75,8.855999946594238,36
2016-04-10,4,8.15954548662359,23,8.352000045776368,36
2016-04-11,8,17.535000046094257,31.49,4.39200005531311,30.96
2016-04-12,13.8,21.48916681607564,32.24,6.390000104904175,30.96
2016-04-13,17.8,22.351666847864788,31.31,14.327999877929688,65.88
2016-04-14,19.18,25.143333435058594,31.53,11.952000045776368,88.92
2016-04-15,20.34,25.18624997138977,34.7,11.592000007629395,52.92
2016-04-16,12.69,18.5337499777476,24.31,9.215999984741211,86.04
2016-04-17,12.26,19.11625011761983,42.69,10.439999961853028,51.12
2016-04-18,18.9,26.136250019073486,41.51,10.368000030517578,46.08
2016-04-19,6,20.832083423932392,36,15.768000221252441,77.04
2016-04-20,17.33,29.039583206176758,46.39,8.423999977111816,50.04
2016-04-21,19.58,30.868333498636883,58,11.231999969482422,45
2016-04-22,23.69,35.09999974568685,46.43,7.631999969482422,33.84
2016-04-23,16.27,22.533333381017048,28.01,6.047999978065491,51.12
2016-04-24,5.69,11.45458330710729,24.37,11.736000061035156,46.08
2016-04-25,10,26.11541672547658,39.98,9.647999954223632,41.04
2016-04-26,20.62,29.62583327293396,40.4,10.007999992370605,42.12
2016-04-27,22.04,32.56083337465922,41.4,10.152000045776367,45
2016-04-28,23.28,31.703333218892414,38.29,11.592000007629395,46.08
2016-04-29,22.35,31.83874972661336,37.69,10.58400001525879,37.08
2016-04-30,20.19,24.989166895548504,33.08,13.536000061035157,65.88
2016-05-01,7.5,13.560833175977072,22,14.615999984741212,64.08
2016-05-02,15.25,24.81583344936371,33.15,6.839999961853027,41.04
2016-05-03,15.46,26.104583382606506,32.8,9.792000007629394,84.96
2016-05-04,21.69,31.54166642824809,43.51,13.031999969482422,66.96
2016-05-05,26.95,36.272499879201256,41.49,8.009999990463257,42.84
2016-05-06,31.45,36.09624973932902,39.25,8.730000019073486,52.92
2016-05-07,16,20.708333412806194,30,13.46399974822998,47.88
2016-05-08,2.79,5.456666698058446,12.99,13.607999992370605,97.92
2016-05-09,5.4,22.985416789849598,36.07,11.01599998474121,45
2016-05-10,19.61,21.083333333333332,22.55,10.439999961853028,38.88
